date,volume,avg_sentiment,isv,avg_score,avg_comments,sentiment_velocity,daily_return,intraday_return,volatility,abnormal_volume
2021-01-28,8,-0.1646208788733929,0.1215574204603841,783.125,135.875,-0.8000060289632529,-0.033246240146660666,0.018816989105336666,0.05731703382103027,0.6912474700271842
2021-01-29,61,-0.0577090819534219,0.0775147184048275,86.0,21.60655737704918,0.1069117969199709,-0.05015373491403896,-0.043939688586120185,0.07507236251177914,0.926485616434457
2021-02-01,12,-0.127763888798654,0.0645089619368251,384.3333333333333,151.83333333333334,-0.0582646540521333,0.058321672867634566,0.03134024823767531,0.05703120836480509,0.6946212361825459
2021-02-02,16,-0.1140094232978299,0.0659666490500479,148.6875,43.625,0.0137544655008241,0.039270726531715816,0.0332788577867407,0.045342600896277736,0.6889190658327417
2021-02-03,26,-0.0751430403727751,0.1138165541488014,2353.769230769231,167.3846153846154,0.0388663829250548,-0.020738065332563282,-0.025461205961085025,0.028528413636056633,0.529476073128227
2021-02-04,13,0.0733150137731662,0.0521740577682193,111.3846153846154,21.76923076923077,0.1484580541459413,-0.005499119810906672,-0.005859696237664473,0.02699413634183114,0.47628241465578885
2021-02-05,39,-0.0802065757318185,0.1023519782204318,290.6666666666667,35.1025641025641,-0.1535215895049846,0.0026353496607176563,0.008556226328335421,0.03053245880424757,0.5884137949831153
2021-02-08,9,0.0169261614274647,0.1083808509623337,380.55555555555554,133.11111111111111,-0.0568582617154259,0.0131302972383458,-0.0071866687384383975,0.026469831508531952,0.6998414208359865
2021-02-09,5,0.0823777988553047,0.0321730858199302,1915.6,342.6,0.06545163742784,-0.016168321643152184,-0.006619029525199217,0.021108133655939155,0.5698006447693686
2021-02-10,14,0.0602101875868226,0.0824703192651979,2140.6428571428573,477.0,-0.022167611268482,-0.052550944303998315,-0.04601479055753582,0.05310317165932449,1.3876416096690183
2021-02-11,11,-0.0652514426884326,0.0409303132124775,1981.4545454545453,551.7272727272727,-0.1254616302752552,0.008498789811735685,-0.0009599943024636774,0.034648706205119645,0.8474695511912911
2021-02-12,9,-0.0786950752759973,0.1037727740448127,3896.0,665.6666666666666,-0.0134436325875646,0.005494900903412869,0.018545809959350523,0.039937060495234405,0.9454509003607648
2021-02-16,10,0.0790071228519082,0.1092070450120707,827.8,255.6,0.1369254781506382,-0.024383660823671716,-0.026625841756353096,0.03491438643828623,0.8185853511736655
2021-02-17,11,-0.0773987792940302,0.1226762351812019,147.63636363636363,64.72727272727273,-0.1564059021459384,0.0024238672272682837,0.024464437221348712,0.04855671266102137,1.0732441168499098
2021-02-18,13,-0.0528453149331303,0.139128535831825,84.07692307692308,55.15384615384615,0.0245534643608998,-0.013493691045324274,0.008298132014617488,0.02358822488044448,0.7533315447909261
2021-02-19,6,-0.0084977929169933,0.017612186950995,277.3333333333333,64.16666666666667,0.044347522016137,-0.007721833533733569,-0.017232758144162735,0.024427766619988207,0.797949389225665
2021-02-22,9,-0.0833195506905516,0.1274833329732856,539.4444444444445,225.22222222222223,-0.1322725304035526,-0.08549845855559934,-0.06312281570516427,0.07644492463291842,1.5138632113858703
2021-02-23,15,0.0383427413801352,0.1430463545762332,351.0,102.53333333333332,0.1216622920706868,-0.021917429429917368,0.05544227015598449,0.14288734498115413,2.572627682391415
2021-02-24,19,-0.0475480690304385,0.1476629203918553,998.2631578947368,100.10526315789474,-0.0858908104105738,0.06178807266392261,0.04238247769330587,0.07140547172421181,1.3836547573081523
2021-02-25,17,-0.0735373274039696,0.057695311218373,1380.8235294117646,201.23529411764707,-0.025989258373531,-0.08059082496045267,-0.060497173641108876,0.09175786480088967,1.4369805067777497
2021-02-26,14,0.0003624471968838,0.2106498676285271,50.92857142857143,29.714285714285715,0.0738997746008534,-0.009850152211020369,-0.03499995716639834,0.06741426887325327,1.473130617674649
2021-03-01,7,0.1955016517479504,0.2282165699704706,290.42857142857144,112.0,0.1837571043454642,0.06355291148192554,0.04103694671743894,0.049195051395018057,0.9867814945651235
2021-03-02,4,0.05066399439238,0.03939213110939,23.0,30.0,-0.1448376573555703,-0.044527636486599076,-0.044328090902173246,0.050272875023277576,0.865609684884183
2021-03-03,12,-0.0432723184737066,0.0893842345843998,340.6666666666667,91.25,-0.0939363128660867,-0.048423758283395624,-0.05056758529681648,0.07120743775637717,1.0901544523812574
2021-03-04,21,-0.1036994995194531,0.1342850924833489,75.0952380952381,39.42857142857143,-0.0604271810457465,-0.04862218183112754,-0.05239404530310613,0.10437632668047357,2.1908438186045993
2021-03-05,23,0.0881310689627476,0.0845509755840485,230.65217391304347,72.73913043478261,0.1918305684822008,-0.037799313531283074,-0.04489982772625343,0.14112064872790087,2.6473869726581443
2021-03-08,7,0.0238403679270829,0.0214364002999352,822.5714285714286,157.14285714285714,0.0923573416657746,-0.05844967282854319,-0.06252599717284914,0.10213972406123385,1.4617185516490871
2021-03-09,9,0.2357158624670571,0.160016849938063,139.55555555555554,55.0,0.2118754945399742,0.1964120760817838,0.1075339674143142,0.13627542593103437,1.7864760162367705
2021-03-10,28,0.0679935380217752,0.1565798728937175,1717.857142857143,71.96428571428571,-0.1677223244452819,-0.00819506910832657,-0.046037441969810085,0.08966160721131719,1.5125211118480284
2021-03-11,7,-0.108988879514592,0.0094417519451506,70.0,47.142857142857146,-0.1769824175363672,0.04721134236531421,0.0002859550328674843,0.03620247003886344,0.9047367293454915
2021-03-12,7,0.0820958961599639,0.0221494886714084,27.571428571428573,19.571428571428573,0.1910847756745559,-0.008390501992574073,0.03541792765188479,0.04289553156372825,0.8257783857170765
2021-03-15,5,-0.1195573594421148,0.1027533540060556,418.0,157.6,-0.1400771198794245,0.020483461206222797,0.019954193953330118,0.041983028402664,0.7164175313687263
2021-03-16,12,0.0173622507136315,0.1691446594632745,461.4166666666667,81.66666666666667,0.1369196101557463,-0.04387377195940434,-0.03763418151027845,0.05249160180840571,0.7745439323699158
2021-03-17,5,-0.0718568217009305,0.0061041378210093,175.8,50.4,-0.089219072414562,0.03683074261011732,0.06841534476635634,0.08025941451519296,0.9547463587325385
2021-03-18,4,0.0892238239757716,0.0207247018630901,265.0,108.0,0.1610806456767022,-0.06932072763951169,-0.04549239347272841,0.05440677395783656,0.7717815904185613
2021-03-19,4,-0.0945663298480212,0.0492111602586915,88.0,57.25,-0.1837901538237928,0.0026180050626212203,0.012789913737815831,0.050433010012677346,0.9694376497725119
2021-03-22,9,-0.0648164718101422,0.0459537304338033,1067.888888888889,271.6666666666667,-0.0679568098081896,0.023103830299388672,-0.021312065043777383,0.0450926530265902,0.8907490904483807
2021-03-23,5,-0.0438137868419289,0.012194250031367,12141.8,369.4,0.0210026849682132,-0.01170146456365928,-0.02013998923347329,0.030025020963702364,0.7165688525354886
2021-03-24,5,0.379252596758306,0.0987727986609785,231.2,95.4,0.4230663836002349,-0.04816058727810224,-0.05635494129589382,0.05675917091668627,0.7969803831260949
2021-03-25,4,0.0345908706076443,0.0097489442883591,114.5,38.75,-0.3446617261506617,0.016056627401557888,0.04468191734132047,0.058727570793004266,0.9248079147255377
2021-03-26,6,0.0287482192118962,0.0066246121050877,97.33333333333331,38.16666666666666,-0.005842651395748,-0.03385438241576755,-0.03608207867370558,0.06844068663053643,0.8050168974171082
2021-03-29,4,0.0722327306866645,0.0006688422077939,428.0,123.75,0.1150944946954647,-0.01199266702111268,-0.007065802821517748,0.03323366937913924,0.6797725704159948
2021-03-30,2,0.0390611900947987,0.0009161514841032,342.5,127.5,-0.0331715405918657,0.039801078851212424,0.056285877014740256,0.07752390583829558,0.9189059509346206
2021-03-31,1,-0.0291329324245452,0.0,102.0,18.0,-0.0681941225193439,0.05083220558444013,0.03295598376539551,0.04777146561048715,0.7740475703989895
2021-04-01,8,0.0559770684922114,0.0817113453247879,429.625,104.625,0.0851100009167566,-0.009252455923119962,-0.0386710788744428,0.04793933529072851,0.8497909551902734
2021-04-05,4,0.2408425279427319,0.1529477590428066,1954.75,231.25,0.191926928780352,0.04427659122771899,-0.023540699220402684,0.03314913732140306,1.0685070451883885
2021-04-06,7,0.1066909926012158,0.0408378299826659,176.57142857142858,121.71428571428572,-0.1341515353415161,0.0008247761127986308,0.0019121563274502888,0.02199042774608792,0.7443022511932562
2021-04-07,4,0.267747447360307,0.1546346692258807,897.0,122.75,0.1610564547590911,-0.029857428208930892,-0.023333353767228438,0.03426497680131004,0.7323708185745835
2021-04-08,4,0.1157814245671033,0.025969150322767,538.75,312.75,-0.1519660227932036,0.01912159613436426,0.00947769069454003,0.02642538056191845,0.7018077541978792
2021-04-09,6,0.0159031834142903,0.1133036583415672,1078.1666666666667,101.33333333333331,-0.099878241152813,-0.009915155733034697,-0.0011065700435063575,0.017026482036607584,0.6428167578971231
2021-04-12,2,0.0052945921197533,6.623527415796742e-06,176.0,481.0,0.135622746311128,0.03686741230129442,0.023742159620464047,0.033119472179858334,0.8795340498437948
2021-04-13,2,0.0336430170573294,0.0100256292800344,15.5,21.5,0.0283484249375761,0.0859569036478478,0.06962259835447865,0.07343898701337238,1.317496824485906
