date,volume,avg_sentiment,isv,avg_score,avg_comments,sentiment_velocity,daily_return,intraday_return,volatility,abnormal_volume
2021-02-25,65,-0.0864990220620082,0.0753649473574547,5634.661538461539,2797.6769230769232,0.0338552754081925,0.18558504462293235,-0.3587520351351711,0.4935125848115473,3.5589706203220954
2021-02-26,183,-0.0236830919894486,0.0810381110938366,4654.792349726776,969.6229508196722,0.0628159300725595,-0.06428773362783413,-0.13383280557833066,0.4844201799760284,2.099966277704301
2021-03-01,45,-0.0069301078716913,0.0457618898815527,3148.555555555556,1360.2888888888888,0.0203370961244218,0.18340872866043534,0.15171226775832058,0.32542571240218865,1.1351880011216462
2021-03-02,90,-0.0035563850361439,0.0707510810473956,3352.1444444444446,184.45555555555555,0.0033737228355473,-0.01843854811103096,0.010690156475990961,0.17959462879664814,0.7733470316687018
2021-03-03,134,-0.0342646147152269,0.0718219940828643,2145.708955223881,670.3059701492538,-0.0307082296790829,0.05077001171523299,0.013631525098565286,0.11941879845165206,0.47311056715632416
2021-03-04,124,0.0306086808352941,0.0914310226181342,1276.782258064516,474.28225806451616,0.0648732955505211,0.06579163938043031,0.058800048828125,0.2605599365234375,0.8104294615761257
2021-03-05,102,-0.0313658060907733,0.0850582322703806,2460.1666666666665,644.5,-0.0619744869260674,0.040725342962453226,0.0746665168209193,0.1874853641460001,0.7951917519072731
2021-03-08,38,-0.0251213581987509,0.0490656553404843,3772.947368421053,2229.394736842105,0.0322156638310636,0.4120806754988324,0.2557298777612286,0.4181676626567316,1.6833909553514326
2021-03-09,93,-0.0240694344324129,0.0872463025167961,5174.1720430107525,1005.032258064516,0.0010519237663379,0.2694087089793542,0.13407737946093184,0.18988567508066917,1.017388283692483
2021-03-10,175,-0.0116654636870537,0.0524208443385869,3018.0285714285715,650.6171428571429,0.0124039707453592,0.07330905852960146,-0.016442091809400317,0.6550866822477013,1.7598999690784454
2021-03-11,171,-0.0672351501130482,0.0876639127067674,3270.619883040936,882.2690058479532,-0.0555696864259945,-0.018867924528301883,0.07598080059893463,0.20236713300777798,0.7032361904903838
2021-03-12,92,0.0158458859862192,0.0425807362846298,3694.532608695652,1107.945652173913,0.0830810360992675,0.017307692307692246,-0.038181818181818185,0.12083640358664773,0.6319328035176734
